company_id,lead_id,created_at,email_domain,company_name,campaign_id,utm_campaign,lifecycle_stage,opportunity_id,opportunity_created_at,amount,close_date,close_status,trial_start_at,trial_end_at,is_opportunity,is_won,events,active_days,users,logins,feature_x,feature_y,plan_tiers,activated_30d
ACC_0397,LEAD_0397,2025-01-01,globexsystems.com,Globex Systems,CMP_1002,camp_2,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0398,LEAD_0398,2025-08-16,initechenterprises.com,Initech Enterprises,CMP_1002,camp_2,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0399,LEAD_0399,2025-09-13,umbrellaenterprises.com,Umbrella Enterprises,CMP_1019,camp_19,Closed Lost,OPP_0399,2025-10-15,4000.0,2025-11-11,Lost,2025-09-18,2025-10-02,True,False,52.0,15.0,28.0,27.0,8.0,3.0,4.0,False
ACC_0400,LEAD_0400,2025-07-25,yahoo.com,Wonka Holdings,CMP_1005,camp_5,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0401,LEAD_0401,2025-04-06,wonkagroup.com,Wonka Group,,,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0402,LEAD_0402,2025-03-20,globexholdings.com,Globex Holdings,CMP_1008,camp_8,MQL,,,,,,,,False,False,,,,,,,,False
ACC_0403,LEAD_0403,2025-03-17,globexenterprises.com,Globex Enterprises,CMP_1018,camp_18,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0404,LEAD_0404,2025-04-17,vehementholdings.com,Vehement Holdings,CMP_1002,camp_2,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0405,LEAD_0405,2025-01-23,globexsystems.com,Globex Systems,CMP_1017,camp_17,Closed Lost,OPP_0405,2025-02-26,12077.0,2025-04-01,Lost,2025-01-30,2025-02-13,True,False,49.0,14.0,21.0,27.0,7.0,5.0,4.0,False
ACC_0406,LEAD_0406,2025-04-06,starklabs.com,Stark Labs,CMP_1012,camp_12,MQL,,,,,,2025-04-07,2025-04-21,False,False,61.0,15.0,22.0,32.0,10.0,8.0,4.0,False
ACC_0407,LEAD_0407,2025-08-05,wonkalabs.com,Wonka Labs,CMP_1003,camp_3,SQL,,,,,,2025-08-08,2025-08-22,False,False,53.0,14.0,18.0,29.0,13.0,5.0,4.0,False
ACC_0408,LEAD_0408,2025-06-22,waynecorporation.com,Wayne Corporation,CMP_1015,camp_15,Closed Lost,OPP_0408,2025-07-14,10701.0,2025-08-13,Lost,2025-06-29,2025-07-13,True,False,45.0,15.0,20.0,19.0,8.0,11.0,4.0,False
ACC_0409,LEAD_0409,2025-03-22,umbrellalabs.com,Umbrella Labs,CMP_1007,camp_7,Closed Won,OPP_0409,2025-04-07,22350.0,2025-05-03,Won,2025-03-29,2025-04-12,True,True,390.0,102.0,4.0,172.0,87.0,54.0,3.0,True
ACC_0410,LEAD_0410,2025-06-04,globexholdings.com,Globex Holdings,CMP_1010,camp_10,MQL,,,,,,2025-06-11,2025-06-25,False,False,49.0,15.0,3.0,22.0,10.0,6.0,3.0,False
ACC_0411,LEAD_0411,2025-06-06,vandelaygroup.com,Vandelay Group,CMP_1009,camp_9,MQL,,,,,,2025-06-13,2025-06-27,False,False,59.0,15.0,8.0,24.0,13.0,7.0,4.0,False
ACC_0412,LEAD_0412,2025-02-16,wonkaholdings.com,Wonka Holdings,CMP_1018,camp_18,Closed Lost,OPP_0412,2025-03-01,13297.0,2025-04-01,Lost,,,True,False,,,,,,,,False
ACC_0413,LEAD_0413,2025-03-26,soylentindustries.com,Soylent Industries,CMP_1019,camp_19,Closed Lost,OPP_0413,2025-04-26,12602.0,2025-04-20,Lost,2025-03-30,2025-04-13,True,False,58.0,15.0,11.0,35.0,11.0,5.0,4.0,False
ACC_0414,LEAD_0414,2025-03-17,hooliindustries.com,Hooli Industries,CMP_1017,camp_17,SQL,,,,,,2025-03-22,2025-04-05,False,False,52.0,15.0,17.0,26.0,6.0,7.0,4.0,False
ACC_0415,LEAD_0415,2025-04-06,globexsolutions.com,Globex Solutions,CMP_1007,camp_7,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0416,LEAD_0416,2025-08-17,vehementholdings.com,Vehement Holdings,CMP_1019,camp_19,SQL,,,,,,2025-08-24,2025-09-07,False,False,59.0,15.0,26.0,31.0,10.0,6.0,4.0,False
ACC_0417,LEAD_0417,2025-01-25,hoolienterprises.com,Hooli Enterprises,CMP_1019,camp_19,Closed Won,OPP_0417,2025-02-04,17730.0,2025-05-02,Won,,,True,True,,,,,,,,False
ACC_0418,LEAD_0418,2025-04-13,wayneenterprises.com,Wayne Enterprises,CMP_1013,camp_13,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0419,LEAD_0419,2025-05-09,globexenterprises.com,Globex Enterprises,CMP_1014,camp_14,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0420,LEAD_0420,2025-02-07,massivecorporation.com,Massive Corporation,,,Closed Won,OPP_0420,2025-03-03,28931.0,2025-03-12,Won,2025-02-08,2025-02-22,True,True,210.0,49.0,9.0,95.0,45.0,26.0,3.0,True
ACC_0421,LEAD_0421,2025-01-12,globexindustries.com,Globex Industries,CMP_1010,camp_10,Closed Won,OPP_0421,2025-02-05,29348.0,2025-02-18,Won,2025-01-18,2025-02-01,True,True,237.0,55.0,10.0,120.0,42.0,31.0,3.0,True
ACC_0422,LEAD_0422,2025-02-01,soylentholdings.com,Soylent Holdings,CMP_1014,camp_14,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0423,LEAD_0423,2025-03-24,vehemententerprises.com,Vehement Enterprises,CMP_1004,camp_4,Closed Won,OPP_0423,2025-04-01,15576.0,2025-06-30,Won,,,True,True,,,,,,,,False
ACC_0424,LEAD_0424,2025-06-04,gmail.com,Acme Systems,CMP_1002,camp_2,MQL,,,,,,2025-06-11,2025-06-25,False,False,44.0,15.0,14.0,25.0,7.0,6.0,4.0,False
ACC_0425,LEAD_0425,2025-08-09,starkenterprises.com,Stark Enterprises,CMP_1009,camp_9,Closed Lost,OPP_0425,2025-09-03,7335.0,2025-11-04,Lost,2025-08-09,2025-08-23,True,False,46.0,14.0,5.0,24.0,7.0,5.0,4.0,False
ACC_0426,LEAD_0426,2025-07-30,wonkasolutions.com,Wonka Solutions,CMP_1012,camp_12,Closed Won,OPP_0426,2025-08-08,31891.0,2025-09-23,Won,2025-08-03,2025-08-17,True,True,271.0,65.0,23.0,135.0,49.0,42.0,3.0,True
ACC_0427,LEAD_0427,2025-02-13,initechenterprises.com,Initech Enterprises,CMP_1005,camp_5,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0428,LEAD_0428,2025-02-27,massivegroup.com,Massive Group,CMP_1005,camp_5,Closed Lost,OPP_0428,2025-03-28,31850.0,2025-05-20,Lost,2025-03-06,2025-03-20,True,False,48.0,15.0,29.0,19.0,11.0,3.0,4.0,False
ACC_0429,LEAD_0429,2025-05-07,waynesystems.com,Wayne Systems,CMP_1017,camp_17,MQL,,,,,,2025-05-14,2025-05-28,False,False,57.0,14.0,23.0,27.0,13.0,7.0,4.0,False
ACC_0430,LEAD_0430,2025-02-05,vehementindustries.com,Vehement Industries,CMP_1007,camp_7,Closed Lost,OPP_0430,2025-02-24,20525.0,2025-04-09,Lost,2025-02-09,2025-02-23,True,False,45.0,14.0,24.0,19.0,11.0,6.0,4.0,False
ACC_0431,LEAD_0431,2025-01-20,massivegroup.com,Massive Group,,,MQL,,,,,,,,False,False,,,,,,,,False
ACC_0432,LEAD_0432,2025-04-18,yahoo.com,Initech Systems,CMP_1019,camp_19,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0433,LEAD_0433,2025-06-29,waynesystems.com,Wayne Systems,CMP_1010,camp_10,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0434,LEAD_0434,2025-07-06,wonkagroup.com,Wonka Group,CMP_1016,camp_16,MQL,,,,,,2025-07-07,2025-07-21,False,False,47.0,15.0,24.0,24.0,7.0,8.0,4.0,False
ACC_0435,LEAD_0435,2025-06-22,yahoo.com,Vehement Systems,CMP_1013,camp_13,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0436,LEAD_0436,2025-09-24,starkcorporation.com,Stark Corporation,CMP_1017,camp_17,SQL,,,,,,2025-09-26,2025-10-10,False,False,51.0,14.0,28.0,24.0,9.0,6.0,4.0,False
ACC_0437,LEAD_0437,2025-05-21,umbrellagroup.com,Umbrella Group,CMP_1013,camp_13,Closed Lost,OPP_0437,2025-06-07,17447.0,2025-07-23,Lost,2025-05-30,2025-06-13,True,False,48.0,14.0,9.0,22.0,6.0,9.0,4.0,False
ACC_0438,LEAD_0438,2025-09-05,gmail.com,Soylent Enterprises,CMP_1016,camp_16,Closed Won,OPP_0438,2025-09-22,29377.0,2025-10-28,Won,2025-09-06,2025-09-20,True,True,296.0,72.0,17.0,140.0,53.0,45.0,3.0,True
ACC_0439,LEAD_0439,2025-02-03,yahoo.com,Soylent Group,CMP_1019,camp_19,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0440,LEAD_0440,2025-07-04,soylentsolutions.com,Soylent Solutions,CMP_1018,camp_18,Closed Lost,OPP_0440,2025-07-23,20498.0,2025-08-14,Lost,2025-07-13,2025-07-27,True,False,52.0,15.0,7.0,22.0,13.0,12.0,4.0,False
ACC_0441,LEAD_0441,2025-08-27,hoolisolutions.com,Hooli Solutions,CMP_1009,camp_9,Closed Won,OPP_0441,2025-09-27,25712.0,2025-11-17,Won,2025-09-02,2025-09-16,True,True,500.0,120.0,17.0,216.0,108.0,79.0,3.0,True
ACC_0442,LEAD_0442,2025-03-15,globexholdings.com,Globex Holdings,,,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0443,LEAD_0443,2025-08-27,soylentlabs.com,Soylent Labs,CMP_1009,camp_9,Closed Won,OPP_0443,2025-09-30,22130.0,2025-11-13,Won,,,True,True,,,,,,,,False
ACC_0444,LEAD_0444,2025-03-10,massiveenterprises.com,Massive Enterprises,CMP_1008,camp_8,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0445,LEAD_0445,2025-06-12,hoolidynamics.com,Hooli Dynamics,CMP_1001,camp_1,Closed Won,OPP_0445,2025-07-04,20893.0,2025-07-07,Won,,,True,True,,,,,,,,False
ACC_0446,LEAD_0446,2025-07-26,massivedynamics.com,Massive Dynamics,CMP_1001,camp_1,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0447,LEAD_0447,2025-02-10,vehementcorporation.com,Vehement Corporation,CMP_1016,camp_16,Closed Won,OPP_0447,2025-02-27,22898.0,2025-03-29,Won,2025-02-12,2025-02-26,True,True,366.0,91.0,7.0,179.0,66.0,50.0,3.0,True
ACC_0448,LEAD_0448,2025-03-03,umbrellaindustries.com,Umbrella Industries,CMP_1017,camp_17,SQL,,,,,,,,False,False,,,,,,,,False
ACC_0449,LEAD_0449,2025-04-30,initechholdings.com,Initech Holdings,CMP_1018,camp_18,MQL,,,,,,2025-05-07,2025-05-21,False,False,65.0,15.0,3.0,24.0,12.0,15.0,4.0,False
ACC_0450,LEAD_0450,2025-02-17,yahoo.com,Vehement Group,CMP_1009,camp_9,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0451,LEAD_0451,2025-09-21,vandelaydynamics.com,Vandelay Dynamics,CMP_1018,camp_18,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0452,LEAD_0452,2025-02-04,proton.me,Stark Dynamics,,,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0453,LEAD_0453,2025-05-26,gmail.com,Umbrella Solutions,CMP_1011,camp_11,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0454,LEAD_0454,2025-06-07,initechnetworks.com,Initech Networks,,,SQL,,,,,,2025-06-12,2025-06-26,False,False,47.0,14.0,8.0,22.0,8.0,10.0,4.0,False
ACC_0455,LEAD_0455,2025-07-11,umbrellaholdings.com,Umbrella Holdings,CMP_1016,camp_16,MQL,,,,,,2025-07-17,2025-07-31,False,False,50.0,14.0,27.0,24.0,11.0,5.0,4.0,False
ACC_0456,LEAD_0456,2025-05-06,wonkalabs.com,Wonka Labs,CMP_1017,camp_17,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0457,LEAD_0457,2025-03-08,proton.me,Massive Holdings,CMP_1006,camp_6,MQL,,,,,,2025-03-13,2025-03-27,False,False,66.0,15.0,28.0,30.0,16.0,9.0,4.0,False
ACC_0458,LEAD_0458,2025-02-01,vehementlabs.com,Vehement Labs,CMP_1005,camp_5,Closed Lost,OPP_0458,2025-03-11,26944.0,2025-05-22,Lost,2025-02-09,2025-02-23,True,False,40.0,14.0,22.0,15.0,7.0,9.0,4.0,False
ACC_0459,LEAD_0459,2025-06-04,waynegroup.com,Wayne Group,CMP_1017,camp_17,Closed Lost,OPP_0459,2025-07-13,4000.0,2025-07-29,Lost,2025-06-08,2025-06-22,True,False,54.0,15.0,28.0,19.0,11.0,9.0,4.0,False
ACC_0460,LEAD_0460,2025-03-31,yahoo.com,Wonka Corporation,CMP_1017,camp_17,Closed Won,OPP_0460,2025-04-11,24404.0,2025-05-11,Won,2025-03-31,2025-04-14,True,True,191.0,47.0,31.0,94.0,33.0,29.0,3.0,True
ACC_0461,LEAD_0461,2025-07-30,initechenterprises.com,Initech Enterprises,CMP_1013,camp_13,MQL,,,,,,2025-07-31,2025-08-14,False,False,44.0,15.0,3.0,19.0,9.0,6.0,4.0,False
ACC_0462,LEAD_0462,2025-07-08,wonkadynamics.com,Wonka Dynamics,CMP_1006,camp_6,Closed Lost,OPP_0462,2025-07-29,29379.0,2025-08-04,Lost,,,True,False,,,,,,,,False
ACC_0463,LEAD_0463,2025-05-11,initechcorporation.com,Initech Corporation,CMP_1003,camp_3,SQL,,,,,,2025-05-11,2025-05-25,False,False,66.0,15.0,17.0,27.0,13.0,6.0,4.0,False
ACC_0464,LEAD_0464,2025-05-02,starkholdings.com,Stark Holdings,CMP_1009,camp_9,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0465,LEAD_0465,2025-07-21,initechcorporation.com,Initech Corporation,CMP_1016,camp_16,MQL,,,,,,2025-07-27,2025-08-10,False,False,48.0,14.0,2.0,21.0,8.0,12.0,4.0,False
ACC_0466,LEAD_0466,2025-05-08,soylentsolutions.com,Soylent Solutions,CMP_1018,camp_18,SQL,,,,,,2025-05-11,2025-05-25,False,False,57.0,13.0,6.0,20.0,11.0,13.0,4.0,False
ACC_0467,LEAD_0467,2025-07-16,proton.me,Massive Systems,CMP_1003,camp_3,Closed Lost,OPP_0467,2025-08-23,19639.0,2025-10-23,Lost,,,True,False,,,,,,,,False
ACC_0468,LEAD_0468,2025-05-02,massivesystems.com,Massive Systems,CMP_1014,camp_14,MQL,,,,,,2025-05-02,2025-05-16,False,False,54.0,15.0,3.0,24.0,10.0,9.0,4.0,False
ACC_0469,LEAD_0469,2025-06-25,starksystems.com,Stark Systems,CMP_1017,camp_17,MQL,,,,,,2025-06-30,2025-07-14,False,False,55.0,15.0,25.0,25.0,11.0,11.0,3.0,False
ACC_0470,LEAD_0470,2025-08-16,massivedynamics.com,Massive Dynamics,CMP_1015,camp_15,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0471,LEAD_0471,2025-03-17,proton.me,Acme Solutions,CMP_1015,camp_15,MQL,,,,,,2025-03-21,2025-04-04,False,False,54.0,15.0,22.0,24.0,12.0,4.0,4.0,False
ACC_0472,LEAD_0472,2025-07-20,umbrelladynamics.com,Umbrella Dynamics,CMP_1015,camp_15,Closed Lost,OPP_0472,2025-08-09,20776.0,2025-08-31,Lost,2025-07-21,2025-08-04,True,False,57.0,14.0,17.0,22.0,13.0,7.0,4.0,False
ACC_0473,LEAD_0473,2025-05-03,soylentindustries.com,Soylent Industries,CMP_1014,camp_14,Closed Won,OPP_0473,2025-06-01,30399.0,2025-07-14,Won,2025-05-07,2025-05-21,True,True,210.0,56.0,24.0,94.0,38.0,39.0,3.0,True
ACC_0474,LEAD_0474,2025-03-22,initechcorporation.com,Initech Corporation,CMP_1011,camp_11,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0475,LEAD_0475,2025-08-25,yahoo.com,Wayne Dynamics,CMP_1003,camp_3,SQL,,,,,,2025-08-31,2025-09-14,False,False,60.0,15.0,7.0,28.0,12.0,6.0,4.0,False
ACC_0476,LEAD_0476,2025-05-24,vandelaycorporation.com,Vandelay Corporation,CMP_1008,camp_8,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0477,LEAD_0477,2025-06-09,wayneindustries.com,Wayne Industries,CMP_1017,camp_17,MQL,,,,,,,,False,False,,,,,,,,False
ACC_0478,LEAD_0478,2025-07-20,globexsystems.com,Globex Systems,CMP_1007,camp_7,SQL,,,,,,2025-07-23,2025-08-06,False,False,50.0,14.0,5.0,24.0,8.0,6.0,4.0,False
ACC_0479,LEAD_0479,2025-05-08,acmeenterprises.com,Acme Enterprises,CMP_1009,camp_9,SQL,,,,,,,,False,False,,,,,,,,False
ACC_0480,LEAD_0480,2025-05-08,umbrellalabs.com,Umbrella Labs,CMP_1016,camp_16,SQL,,,,,,,,False,False,,,,,,,,False
ACC_0481,LEAD_0481,2025-07-13,initechgroup.com,Initech Group,CMP_1010,camp_10,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0482,LEAD_0482,2025-09-21,hoolicorporation.com,Hooli Corporation,CMP_1006,camp_6,SQL,,,,,,2025-09-22,2025-10-06,False,False,46.0,15.0,25.0,19.0,6.0,8.0,4.0,False
ACC_0483,LEAD_0483,2025-03-07,globexnetworks.com,Globex Networks,CMP_1017,camp_17,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0484,LEAD_0484,2025-08-24,vehementindustries.com,Vehement Industries,CMP_1003,camp_3,MQL,,,,,,2025-08-27,2025-09-10,False,False,56.0,15.0,6.0,21.0,20.0,4.0,4.0,False
ACC_0485,LEAD_0485,2025-08-21,massivesystems.com,Massive Systems,CMP_1006,camp_6,Closed Lost,OPP_0485,2025-09-13,19348.0,2025-11-03,Lost,2025-08-24,2025-09-07,True,False,46.0,14.0,12.0,18.0,8.0,9.0,4.0,False
ACC_0486,LEAD_0486,2025-03-05,vandelaylabs.com,Vandelay Labs,CMP_1004,camp_4,Closed Lost,OPP_0486,2025-04-03,21651.0,2025-05-22,Lost,,,True,False,,,,,,,,False
ACC_0487,LEAD_0487,2025-02-05,hoolicorporation.com,Hooli Corporation,CMP_1010,camp_10,MQL,,,,,,2025-02-13,2025-02-27,False,False,46.0,14.0,17.0,13.0,16.0,11.0,4.0,False
ACC_0488,LEAD_0488,2025-01-05,umbrellasolutions.com,Umbrella Solutions,CMP_1017,camp_17,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0489,LEAD_0489,2025-09-08,initechgroup.com,Initech Group,CMP_1016,camp_16,Closed Won,OPP_0489,2025-10-17,12528.0,2025-12-10,Won,,,True,True,,,,,,,,False
ACC_0490,LEAD_0490,2025-06-10,initechdynamics.com,Initech Dynamics,CMP_1006,camp_6,Closed Won,OPP_0490,2025-06-30,19950.0,2025-09-14,Won,2025-06-12,2025-06-26,True,True,296.0,61.0,30.0,148.0,55.0,41.0,3.0,True
ACC_0491,LEAD_0491,2025-01-10,proton.me,Wayne Holdings,CMP_1019,camp_19,MQL,,,,,,2025-01-12,2025-01-26,False,False,46.0,15.0,20.0,21.0,6.0,8.0,4.0,False
ACC_0492,LEAD_0492,2025-02-09,acmedynamics.com,Acme Dynamics,CMP_1010,camp_10,MQL,,,,,,,,False,False,,,,,,,,False
ACC_0493,LEAD_0493,2025-03-04,proton.me,Soylent Solutions,CMP_1004,camp_4,Lead,,,,,,,,False,False,,,,,,,,False
ACC_0494,LEAD_0494,2025-02-17,hooliholdings.com,Hooli Holdings,CMP_1002,camp_2,Closed Won,OPP_0494,2025-03-18,34868.0,2025-05-18,Won,2025-02-18,2025-03-04,True,True,280.0,65.0,29.0,125.0,65.0,45.0,3.0,True
ACC_0495,LEAD_0495,2025-02-14,wonkadynamics.com,Wonka Dynamics,CMP_1001,camp_1,MQL,,,,,,2025-02-16,2025-03-02,False,False,53.0,14.0,21.0,23.0,7.0,7.0,4.0,False
ACC_0496,LEAD_0496,2025-04-20,initechdynamics.com,Initech Dynamics,CMP_1009,camp_9,Closed Won,OPP_0496,2025-05-20,25112.0,2025-07-18,Won,2025-04-26,2025-05-10,True,True,383.0,92.0,24.0,162.0,81.0,60.0,3.0,True
ACC_0497,LEAD_0497,2025-07-16,initechsystems.com,Initech Systems,CMP_1012,camp_12,MQL,,,,,,2025-07-19,2025-08-02,False,False,55.0,15.0,27.0,21.0,16.0,10.0,4.0,False
ACC_0498,LEAD_0498,2025-09-10,umbrellasolutions.com,Umbrella Solutions,CMP_1012,camp_12,SQL,,,,,,2025-09-15,2025-09-29,False,False,54.0,14.0,8.0,20.0,13.0,10.0,4.0,False
ACC_0499,LEAD_0499,2025-02-24,wonkagroup.com,Wonka Group,CMP_1002,camp_2,MQL,,,,,,2025-02-25,2025-03-11,False,False,45.0,14.0,18.0,21.0,11.0,2.0,4.0,False
ACC_0500,LEAD_0500,2025-05-11,vehementcorporation.com,Vehement Corporation,CMP_1014,camp_14,MQL,,,,,,2025-05-17,2025-05-31,False,False,57.0,15.0,17.0,24.0,19.0,4.0,4.0,False
