date,campaign_id,campaign_name,channel,utm_source,utm_medium,utm_campaign,impressions,clicks,cost
2025-08-18,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,5908,309,1290.66
2025-08-18,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,3566,74,391.03
2025-08-18,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,3939,82,489.57
2025-08-18,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,7548,289,1489.14
2025-08-18,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,4492,54,227.97
2025-08-18,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,4638,41,63.99
2025-08-18,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3832,96,484.72
2025-08-18,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,4444,52,265.2
2025-08-18,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,4710,96,598.96
2025-08-18,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,4835,32,70.77
2025-08-18,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4170,42,49.53
2025-08-18,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,6026,39,40.73
2025-08-18,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,3477,71,227.03
2025-08-18,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,4235,33,34.21
2025-08-18,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,5796,29,27.83
2025-08-18,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,3338,93,472.68
2025-08-18,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3965,95,368.62
2025-08-19,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,5083,87,383.83
2025-08-19,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,4141,56,168.06
2025-08-19,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,7795,216,649.42
2025-08-19,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,4270,114,374.45
2025-08-19,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,2967,86,427.03
2025-08-19,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,7383,211,732.97
2025-08-19,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,2908,33,207.36
2025-08-19,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,3815,16,29.81
2025-08-19,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3016,87,537.1
2025-08-19,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,2606,51,358.1
2025-08-19,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,3251,48,317.53
2025-08-19,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,4295,43,44.27
2025-08-19,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,5784,38,69.71
2025-08-19,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,5164,51,108.08
2025-08-19,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,3374,72,530.62
2025-08-19,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,4556,39,46.74
2025-08-19,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,4504,33,27.72
2025-08-19,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,4464,75,510.65
2025-08-19,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3722,47,361.39
2025-08-20,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3820,111,615.87
2025-08-20,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,3464,47,354.08
2025-08-20,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,4797,96,264.47
2025-08-20,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,3966,95,710.48
2025-08-20,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,4928,102,392.87
2025-08-20,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,5420,191,711.29
2025-08-20,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3738,49,377.33
2025-08-20,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,5057,50,78.7
2025-08-20,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3214,95,362.64
2025-08-20,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,3224,41,123.96
2025-08-20,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,4062,95,661.52
2025-08-20,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,4341,38,75.69
2025-08-20,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,3886,38,57.29
2025-08-20,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,5551,41,61.68
2025-08-20,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,3563,72,368.29
2025-08-20,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,5865,29,30.7
2025-08-20,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,6532,46,51.55
2025-08-20,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,4068,49,206.86
2025-08-20,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3697,87,517.67
2025-08-21,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,4438,57,274.08
2025-08-21,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,4039,78,299.53
2025-08-21,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,6937,262,1357.57
2025-08-21,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,3113,57,437.57
2025-08-21,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,3420,63,420.34
2025-08-21,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,7019,392,2184.31
2025-08-21,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3537,65,458.2
2025-08-21,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,4437,36,60.55
2025-08-21,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3565,56,264.24
2025-08-21,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,2657,62,470.31
2025-08-21,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,3230,34,215.35
2025-08-21,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,2965,23,32.67
2025-08-21,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4379,28,60.13
2025-08-21,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,4696,40,51.49
2025-08-21,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,3397,64,361.31
2025-08-21,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,4645,25,35.91
2025-08-21,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,4559,23,35.38
2025-08-21,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,4425,120,451.94
2025-08-21,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,4055,102,709.19
2025-08-22,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,4287,81,556.13
2025-08-22,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,3559,86,487.6
2025-08-22,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,6540,295,947.81
2025-08-22,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,4019,71,325.98
2025-08-22,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,4018,62,237.01
2025-08-22,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,7838,441,2420.65
2025-08-22,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3181,62,299.27
2025-08-22,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,4395,37,68.85
2025-08-22,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,4311,87,636.58
2025-08-22,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,3582,45,197.88
2025-08-22,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,4849,143,952.83
2025-08-22,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,5044,56,81.3
2025-08-22,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4732,43,61.47
2025-08-22,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,4985,41,55.0
2025-08-22,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,3464,47,243.31
2025-08-22,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,5877,27,54.95
2025-08-22,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,5591,54,108.69
2025-08-22,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,3859,44,172.35
2025-08-22,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,4702,140,582.77
2025-08-23,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,2818,67,293.49
2025-08-23,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,1276,14,50.84
2025-08-23,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,3490,130,583.78
2025-08-23,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,2190,36,198.31
2025-08-23,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,1937,53,195.83
2025-08-23,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,3811,112,408.1
2025-08-23,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,1690,21,148.68
2025-08-23,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,1483,12,29.37
2025-08-23,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,1805,36,260.82
2025-08-23,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,1672,48,210.04
2025-08-23,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,868,25,86.59
2025-08-23,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,2562,25,42.21
2025-08-23,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,2072,19,44.52
2025-08-23,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,2616,23,31.38
2025-08-23,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,1042,22,105.54
2025-08-23,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,1803,18,27.02
2025-08-23,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,1088,10,23.32
2025-08-23,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,1601,32,110.52
2025-08-23,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,1470,25,80.96
2025-08-24,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,2952,33,143.39
2025-08-24,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,607,10,69.05
2025-08-24,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,1827,81,203.52
2025-08-24,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,1737,47,340.85
2025-08-24,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,1604,30,134.82
2025-08-24,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,2560,152,454.39
2025-08-24,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,1610,37,249.89
2025-08-24,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,2252,22,41.33
2025-08-24,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,1580,34,200.5
2025-08-24,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,2462,52,261.85
2025-08-24,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,1770,26,95.03
2025-08-24,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,2195,19,33.52
2025-08-24,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,3062,19,29.46
2025-08-24,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,3962,18,31.57
2025-08-24,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,2344,62,216.33
2025-08-24,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,1444,14,13.63
2025-08-24,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,2939,19,41.2
2025-08-24,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,1887,42,275.72
2025-08-24,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,1220,20,113.12
2025-08-25,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,4580,124,538.68
2025-08-25,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,3584,65,264.43
2025-08-25,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,5878,184,919.84
2025-08-25,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,3166,89,290.8
2025-08-25,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,3374,77,264.41
2025-08-25,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,6765,359,806.8
2025-08-25,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3310,84,332.75
2025-08-25,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,4113,26,35.86
2025-08-25,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,4269,114,433.0
2025-08-25,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,3935,97,533.28
2025-08-25,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,4081,50,342.77
2025-08-25,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,5009,50,94.8
2025-08-25,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4337,49,101.36
2025-08-25,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,5641,59,99.21
2025-08-25,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,2911,82,536.24
2025-08-25,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,3463,37,59.46
2025-08-25,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,5182,60,103.68
2025-08-25,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,4319,123,801.84
2025-08-25,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3788,75,578.6
2025-08-26,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3720,107,761.19
2025-08-26,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,4003,70,230.1
2025-08-26,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,4968,200,1130.34
2025-08-26,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,2736,67,321.95
2025-08-26,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,4570,65,426.72
2025-08-26,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,6652,312,1612.73
2025-08-26,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3255,91,475.12
2025-08-26,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,4071,36,53.74
2025-08-26,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,4261,98,582.6
2025-08-26,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,4817,83,255.74
2025-08-26,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,3485,44,209.54
2025-08-26,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,3589,27,52.99
2025-08-26,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4960,51,84.23
2025-08-26,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,4401,45,45.3
2025-08-26,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,4150,44,263.47
2025-08-26,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,4104,22,38.32
2025-08-26,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,3422,16,24.93
2025-08-26,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,3355,60,429.7
2025-08-26,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3530,89,448.79
2025-08-27,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3588,90,378.69
2025-08-27,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,3749,60,225.35
2025-08-27,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,4398,128,590.59
2025-08-27,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,3219,73,230.14
2025-08-27,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,3745,90,707.18
2025-08-27,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,3980,194,625.35
2025-08-27,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3627,74,531.61
2025-08-27,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,5019,53,73.12
2025-08-27,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3531,84,583.93
2025-08-27,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,4233,66,446.12
2025-08-27,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,3533,59,327.42
2025-08-27,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,6389,30,49.31
2025-08-27,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,5414,48,75.81
2025-08-27,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,4485,41,65.36
2025-08-27,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,4287,70,238.02
2025-08-27,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,5167,35,48.22
2025-08-27,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,5699,31,40.73
2025-08-27,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,4194,83,516.26
2025-08-27,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3959,64,319.24
2025-08-28,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3714,79,552.2
2025-08-28,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,3716,75,309.77
2025-08-28,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,5167,158,673.1
2025-08-28,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,2541,40,204.4
2025-08-28,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,4173,97,495.15
2025-08-28,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,7598,370,1263.96
2025-08-28,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3285,92,278.76
2025-08-28,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,4978,37,55.24
2025-08-28,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,3992,104,444.25
2025-08-28,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,3874,114,415.08
2025-08-28,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,3370,58,239.45
2025-08-28,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,5304,60,115.41
2025-08-28,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,6361,55,69.51
2025-08-28,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,6184,74,152.32
2025-08-28,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,3087,81,273.67
2025-08-28,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,4854,39,84.89
2025-08-28,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,5445,48,90.46
2025-08-28,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,4284,86,397.53
2025-08-28,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3895,112,727.01
2025-08-29,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,3552,57,363.4
2025-08-29,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,3410,85,608.64
2025-08-29,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,6660,152,409.07
2025-08-29,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,5022,134,408.76
2025-08-29,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,3539,97,345.65
2025-08-29,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,6430,240,513.23
2025-08-29,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,3943,40,299.77
2025-08-29,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,3762,44,65.26
2025-08-29,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,4013,115,872.08
2025-08-29,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,4227,63,411.69
2025-08-29,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,4050,100,318.72
2025-08-29,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,4606,40,96.94
2025-08-29,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,4839,53,44.88
2025-08-29,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,3818,17,35.93
2025-08-29,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,3455,46,282.92
2025-08-29,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,4125,18,22.13
2025-08-29,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,6040,46,76.07
2025-08-29,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,4113,93,559.47
2025-08-29,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,3453,54,312.55
2025-08-30,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,1917,51,270.34
2025-08-30,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,1911,55,408.11
2025-08-30,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,2293,110,248.94
2025-08-30,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,1946,42,165.73
2025-08-30,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,1357,28,160.86
2025-08-30,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,3313,68,290.67
2025-08-30,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,1370,16,83.8
2025-08-30,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,2740,17,19.02
2025-08-30,CMP_1009,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_9,1661,44,230.73
2025-08-30,CMP_1010,LATAM_Competitor_LinkedIn,Paid Social,linkedin,paid_social,camp_10,1668,37,247.07
2025-08-30,CMP_1011,LATAM_Brand_LinkedIn,Paid Social,linkedin,paid_social,camp_11,2861,59,318.92
2025-08-30,CMP_1012,LATAM_FeatureX_Display,Display,gdn,display,camp_12,1213,13,25.97
2025-08-30,CMP_1013,APAC_Brand_LinkedIn,Display,gdn,display,camp_13,1979,18,15.04
2025-08-30,CMP_1014,LATAM_Competitor_Display,Display,gdn,display,camp_14,1852,13,18.89
2025-08-30,CMP_1015,LATAM_Competitor_Display,Paid Social,linkedin,paid_social,camp_15,2669,49,318.16
2025-08-30,CMP_1016,APAC_Competitor_Search,Display,gdn,display,camp_16,3163,21,18.59
2025-08-30,CMP_1017,US_Brand_LinkedIn,Display,gdn,display,camp_17,611,5,8.24
2025-08-30,CMP_1018,APAC_FeatureX_LinkedIn,Paid Social,linkedin,paid_social,camp_18,1761,31,161.17
2025-08-30,CMP_1019,LATAM_Brand_Display,Paid Social,linkedin,paid_social,camp_19,1703,50,291.64
2025-08-31,CMP_1001,EMEA_FeatureY_Search,Paid Social,linkedin,paid_social,camp_1,1110,19,110.56
2025-08-31,CMP_1002,APAC_Brand_Search,Paid Social,linkedin,paid_social,camp_2,548,15,90.61
2025-08-31,CMP_1003,APAC_FeatureY_Search,Paid Search,google,paid_search,camp_3,1835,83,281.51
2025-08-31,CMP_1004,US_FeatureY_Display,Paid Social,linkedin,paid_social,camp_4,1626,19,98.7
2025-08-31,CMP_1005,US_FeatureX_Search,Paid Social,linkedin,paid_social,camp_5,1487,20,100.71
2025-08-31,CMP_1006,EMEA_Competitor_LinkedIn,Paid Search,google,paid_search,camp_6,449,9,35.74
2025-08-31,CMP_1007,EMEA_FeatureY_Display,Paid Social,linkedin,paid_social,camp_7,2341,48,326.15
2025-08-31,CMP_1008,EMEA_Brand_Search,Display,gdn,display,camp_8,1721,11,19.12
